Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1400.000000	0.482636  	1400.000000	0.65793   	1400.000000	0.659246  	1400.000000	0.647681  	1400.000000	0.657846  	1400.000000	8.44653e-05	
1420.000000	0.481994  	1420.000000	0.657004  	1420.000000	0.658051  	1420.000000	0.646503  	1420.000000	0.65692   	1420.000000	8.33609e-05	
1440.000000	0.481399  	1440.000000	0.656136  	1440.000000	0.656908  	1440.000000	0.645374  	1440.000000	0.656054  	1440.000000	8.22859e-05	
1460.000000	0.480851  	1460.000000	0.655324  	1460.000000	0.655817  	1460.000000	0.644294  	1460.000000	0.655243  	1460.000000	8.12394e-05	
1480.000000	0.480347  	1480.000000	0.654566  	1480.000000	0.654773  	1480.000000	0.64326   	1480.000000	0.654486  	1480.000000	8.022e-05 	
1500.000000	0.479887  	1500.000000	0.65386   	1500.000000	0.653775  	1500.000000	0.64227   	1500.000000	0.653781  	1500.000000	7.92267e-05	
1520.000000	0.479467  	1520.000000	0.653203  	1520.000000	0.652819  	1520.000000	0.641321  	1520.000000	0.653125  	1520.000000	7.82586e-05	
1540.000000	0.479087  	1540.000000	0.652594  	1540.000000	0.651904  	1540.000000	0.640413  	1540.000000	0.652517  	1540.000000	7.73147e-05	
1560.000000	0.478746  	1560.000000	0.652032  	1560.000000	0.651027  	1560.000000	0.639543  	1560.000000	0.651955  	1560.000000	7.63941e-05	
1580.000000	0.478442  	1580.000000	0.651513  	1580.000000	0.650186  	1580.000000	0.638711  	1580.000000	0.651437  	1580.000000	7.54958e-05	
1600.000000	0.478173  	1600.000000	0.651037  	1600.000000	0.649379  	1600.000000	0.637913  	1600.000000	0.650962  	1600.000000	7.46192e-05	
1620.000000	0.477939  	1620.000000	0.650602  	1620.000000	0.648604  	1620.000000	0.63715   	1620.000000	0.650528  	1620.000000	7.37634e-05	
1640.000000	0.477739  	1640.000000	0.650207  	1640.000000	0.647861  	1640.000000	0.636419  	1640.000000	0.650134  	1640.000000	7.29277e-05	
1660.000000	0.47757   	1660.000000	0.649849  	1660.000000	0.647148  	1660.000000	0.635719  	1660.000000	0.649777  	1660.000000	7.21114e-05	
1680.000000	0.477434  	1680.000000	0.649529  	1680.000000	0.646465  	1680.000000	0.635049  	1680.000000	0.649457  	1680.000000	7.13137e-05	
1700.000000	0.477327  	1700.000000	0.649244  	1700.000000	0.64581   	1700.000000	0.634408  	1700.000000	0.649173  	1700.000000	7.05341e-05	
1750.000000	0.477186  	1750.000000	0.648679  	1750.000000	0.644292  	1750.000000	0.632923  	1750.000000	0.64861   	1750.000000	6.86602e-05	
1800.000000	0.477215  	1800.000000	0.64831   	1800.000000	0.642933  	1800.000000	0.631595  	1800.000000	0.648243  	1800.000000	6.68865e-05	
1850.000000	0.477401  	1850.000000	0.648123  	1850.000000	0.641721  	1850.000000	0.630409  	1850.000000	0.648058  	1850.000000	6.52051e-05	
1900.000000	0.477732  	1900.000000	0.648102  	1900.000000	0.640642  	1900.000000	0.629352  	1900.000000	0.648038  	1900.000000	6.3609e-05	
1950.000000	0.478198  	1950.000000	0.648235  	1950.000000	0.639684  	1950.000000	0.628412  	1950.000000	0.648173  	1950.000000	6.20916e-05	
2000.000000	0.478792  	2000.000000	0.648511  	2000.000000	0.638835  	2000.000000	0.627579  	2000.000000	0.64845   	2000.000000	6.06474e-05	
2100.000000	0.480325  	2100.000000	0.649449  	2100.000000	0.637426  	2100.000000	0.626199  	2100.000000	0.649391  	2100.000000	5.79576e-05	
2200.000000	0.482274  	2200.000000	0.650844  	2200.000000	0.63635   	2200.000000	0.625148  	2200.000000	0.650788  	2200.000000	5.55036e-05	
2300.000000	0.484591  	2300.000000	0.652636  	2300.000000	0.635552  	2300.000000	0.624375  	2300.000000	0.652583  	2300.000000	5.32553e-05	
2400.000000	0.487235  	2400.000000	0.654776  	2400.000000	0.634989  	2400.000000	0.623837  	2400.000000	0.654725  	2400.000000	5.11877e-05	
2500.000000	0.490174  	2500.000000	0.657222  	2500.000000	0.634625  	2500.000000	0.623499  	2500.000000	0.657173  	2500.000000	4.92795e-05	
2600.000000	0.493377  	2600.000000	0.659939  	2600.000000	0.634432  	2600.000000	0.623331  	2600.000000	0.659891  	2600.000000	4.75128e-05	
2700.000000	0.49682   	2700.000000	0.662895  	2700.000000	0.634387  	2700.000000	0.62331   	2700.000000	0.662849  	2700.000000	4.58724e-05	
2800.000000	0.500481  	2800.000000	0.666065  	2800.000000	0.634468  	2800.000000	0.623413  	2800.000000	0.66602   	2800.000000	4.43449e-05	
2900.000000	0.504343  	2900.000000	0.669426  	2900.000000	0.634659  	2900.000000	0.623625  	2900.000000	0.669383  	2900.000000	4.2919e-05	
3000.000000	0.508388  	3000.000000	0.672959  	3000.000000	0.634945  	3000.000000	0.623929  	3000.000000	0.672917  	3000.000000	4.15848e-05	
3200.000000	0.516975  	3200.000000	0.680475  	3200.000000	0.63575   	3200.000000	0.624767  	3200.000000	0.680436  	3200.000000	3.91578e-05	
3400.000000	0.526148  	3400.000000	0.6885    	3400.000000	0.636801  	3400.000000	0.625844  	3400.000000	0.688463  	3400.000000	3.70066e-05	
3600.000000	0.535833  	3600.000000	0.696947  	3600.000000	0.638035  	3600.000000	0.627101  	3600.000000	0.696912  	3600.000000	3.50861e-05	
3800.000000	0.54597   	3800.000000	0.705746  	3800.000000	0.639405  	3800.000000	0.628492  	3800.000000	0.705713  	3800.000000	3.33609e-05	
4000.000000	0.556514  	4000.000000	0.714843  	4000.000000	0.640876  	4000.000000	0.62998   	4000.000000	0.714811  	4000.000000	3.18023e-05	
4200.000000	0.567423  	4200.000000	0.724191  	4200.000000	0.642419  	4200.000000	0.631539  	4200.000000	0.724161  	4200.000000	3.0387e-05	
4400.000000	0.578668  	4400.000000	0.733755  	4400.000000	0.644013  	4400.000000	0.633149  	4400.000000	0.733726  	4400.000000	2.9096e-05	
4600.000000	0.59022   	4600.000000	0.743505  	4600.000000	0.645641  	4600.000000	0.634793  	4600.000000	0.743477  	4600.000000	2.79134e-05	
4800.000000	0.602058  	4800.000000	0.753415  	4800.000000	0.647292  	4800.000000	0.636458  	4800.000000	0.753388  	4800.000000	2.6826e-05	
5000.000000	0.614163  	5000.000000	0.763465  	5000.000000	0.648954  	5000.000000	0.638134  	5000.000000	0.763439  	5000.000000	2.58226e-05	
5250.000000	0.629646  	5250.000000	0.776195  	5250.000000	0.651037  	5250.000000	0.640235  	5250.000000	0.776171  	5250.000000	2.46722e-05	
5500.000000	0.645494  	5500.000000	0.789087  	5500.000000	0.653114  	5500.000000	0.642329  	5500.000000	0.789064  	5500.000000	2.3623e-05	
6000.000000	0.678204  	6000.000000	0.815263  	6000.000000	0.657221  	6000.000000	0.646467  	6000.000000	0.815241  	6000.000000	2.17781e-05	
6500.000000	0.712157  	6500.000000	0.841845  	6500.000000	0.661233  	6500.000000	0.650505  	6500.000000	0.841825  	6500.000000	2.02079e-05	
7000.000000	0.747254  	7000.000000	0.86873   	7000.000000	0.665126  	7000.000000	0.654418  	7000.000000	0.868711  	7000.000000	1.88549e-05	
7500.000000	0.783421  	7500.000000	0.895842  	7500.000000	0.668887  	7500.000000	0.658198  	7500.000000	0.895824  	7500.000000	1.76764e-05	
8000.000000	0.820605  	8000.000000	0.923127  	8000.000000	0.672519  	8000.000000	0.661839  	8000.000000	0.92311   	8000.000000	1.66404e-05	
8500.000000	0.858763  	8500.000000	0.950542  	8500.000000	0.676004  	8500.000000	0.665344  	8500.000000	0.950526  	8500.000000	1.57224e-05	
9000.000000	0.897862  	9000.000000	0.978056  	9000.000000	0.679342  	9000.000000	0.668717  	9000.000000	0.978041  	9000.000000	1.49031e-05	
9500.000000	0.937876  	9500.000000	1.00564   	9500.000000	0.682555  	9500.000000	0.671963  	9500.000000	1.00563   	9500.000000	1.41673e-05	
10000.000000	0.978785  	10000.000000	1.03329   	10000.000000	0.685656  	10000.000000	0.675088  	10000.000000	1.03327   	10000.000000	1.35027e-05	
11000.000000	1.06322   	11000.000000	1.08868   	11000.000000	0.691523  	11000.000000	0.680999  	11000.000000	1.08867   	11000.000000	1.23491e-05	
12000.000000	1.15108   	12000.000000	1.14415   	12000.000000	0.696968  	12000.000000	0.686498  	12000.000000	1.14414   	12000.000000	1.13819e-05	
13000.000000	1.24228   	13000.000000	1.19963   	13000.000000	0.702041  	13000.000000	0.691631  	13000.000000	1.19962   	13000.000000	1.05589e-05	
14000.000000	1.33679   	14000.000000	1.2551    	14000.000000	0.706788  	14000.000000	0.696437  	14000.000000	1.25509   	14000.000000	9.84987e-06	
15000.000000	1.43457   	15000.000000	1.31052   	15000.000000	0.711243  	15000.000000	0.700951  	15000.000000	1.31051   	15000.000000	9.23246e-06	
16000.000000	1.53562   	16000.000000	1.36587   	16000.000000	0.715431  	16000.000000	0.705204  	16000.000000	1.36586   	16000.000000	8.68985e-06	
17000.000000	1.63991   	17000.000000	1.42115   	17000.000000	0.719379  	17000.000000	0.709222  	17000.000000	1.42115   	17000.000000	8.20911e-06	
18000.000000	1.74744   	18000.000000	1.47635   	18000.000000	0.72311   	18000.000000	0.713028  	18000.000000	1.47635   	18000.000000	7.78014e-06	
19000.000000	1.85821   	19000.000000	1.53147   	19000.000000	0.726648  	19000.000000	0.716641  	19000.000000	1.53146   	19000.000000	7.39494e-06	
20000.000000	1.97222   	20000.000000	1.58649   	20000.000000	0.730011  	20000.000000	0.72008   	20000.000000	1.58649   	20000.000000	7.04708e-06	
21000.000000	2.08948   	21000.000000	1.64143   	21000.000000	0.733216  	21000.000000	0.723359  	21000.000000	1.64142   	21000.000000	6.73133e-06	
22000.000000	2.20999   	22000.000000	1.69627   	22000.000000	0.736271  	22000.000000	0.726493  	22000.000000	1.69627   	22000.000000	6.4434e-06	
23000.000000	2.33377   	23000.000000	1.75103   	23000.000000	0.739182  	23000.000000	0.729492  	23000.000000	1.75102   	23000.000000	6.17974e-06	
24000.000000	2.46081   	24000.000000	1.80569   	24000.000000	0.741954  	24000.000000	0.732367  	24000.000000	1.80568   	24000.000000	5.93739e-06	
25000.000000	2.59114   	25000.000000	1.86027   	25000.000000	0.744602  	25000.000000	0.735129  	25000.000000	1.86026   	25000.000000	5.71382e-06	
26000.000000	2.72476   	26000.000000	1.91475   	26000.000000	0.747152  	26000.000000	0.737784  	26000.000000	1.91475   	26000.000000	5.50693e-06	
27000.000000	2.86169   	27000.000000	1.96916   	27000.000000	0.749618  	27000.000000	0.740342  	27000.000000	1.96915   	27000.000000	5.3149e-06	
28000.000000	3.00194   	28000.000000	2.02347   	28000.000000	0.751992  	28000.000000	0.742807  	28000.000000	2.02347   	28000.000000	5.13616e-06	
29000.000000	3.14552   	29000.000000	2.07771   	29000.000000	0.754269  	29000.000000	0.745188  	29000.000000	2.0777    	29000.000000	4.96938e-06	
30000.000000	3.29246   	30000.000000	2.13186   	30000.000000	0.756455  	30000.000000	0.747488  	30000.000000	2.13186   	30000.000000	4.81337e-06	
32000.000000	3.59644   	32000.000000	2.23993   	32000.000000	0.760597  	32000.000000	0.751869  	32000.000000	2.23993   	32000.000000	4.52975e-06	
34000.000000	3.91401   	34000.000000	2.3477    	34000.000000	0.764472  	34000.000000	0.755986  	34000.000000	2.3477    	34000.000000	4.27851e-06	
36000.000000	4.2453    	36000.000000	2.45518   	36000.000000	0.768098  	36000.000000	0.759867  	36000.000000	2.45518   	36000.000000	4.05436e-06	
38000.000000	4.59045   	38000.000000	2.56238   	38000.000000	0.771498  	38000.000000	0.763538  	38000.000000	2.56238   	38000.000000	3.85311e-06	
40000.000000	4.9496    	40000.000000	2.66932   	40000.000000	0.774697  	40000.000000	0.76702   	40000.000000	2.66932   	40000.000000	3.6714e-06	
42000.000000	5.3229    	42000.000000	2.776     	42000.000000	0.777719  	42000.000000	0.770331  	42000.000000	2.776     	42000.000000	3.50648e-06	
44000.000000	5.71048   	44000.000000	2.88244   	44000.000000	0.780584  	44000.000000	0.773487  	44000.000000	2.88244   	44000.000000	3.35612e-06	
46000.000000	6.11251   	46000.000000	2.98865   	46000.000000	0.783312  	46000.000000	0.776501  	46000.000000	2.98865   	46000.000000	3.21844e-06	
48000.000000	6.52912   	48000.000000	3.09463   	48000.000000	0.785909  	48000.000000	0.779386  	48000.000000	3.09463   	48000.000000	3.09191e-06	
50000.000000	6.96048   	50000.000000	3.2004    	50000.000000	0.78837   	50000.000000	0.782151  	50000.000000	3.2004    	50000.000000	2.9752e-06	
