Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1460.000000	0.425945  	1460.000000	0.580495  	1460.000000	0.580329  	1460.000000	0.570724  	1460.000000	0.580423  	1460.000000	7.2254e-05	
1480.000000	0.425498  	1480.000000	0.579824  	1480.000000	0.579398  	1480.000000	0.569808  	1480.000000	0.579752  	1480.000000	7.13471e-05	
1500.000000	0.42509   	1500.000000	0.579198  	1500.000000	0.578508  	1500.000000	0.56893   	1500.000000	0.579127  	1500.000000	7.04635e-05	
1520.000000	0.424718  	1520.000000	0.578616  	1520.000000	0.577655  	1520.000000	0.56809   	1520.000000	0.578547  	1520.000000	6.96022e-05	
1540.000000	0.424382  	1540.000000	0.578077  	1540.000000	0.576838  	1540.000000	0.567286  	1540.000000	0.578008  	1540.000000	6.87624e-05	
1560.000000	0.42408   	1560.000000	0.577578  	1560.000000	0.576056  	1560.000000	0.566516  	1560.000000	0.57751   	1560.000000	6.79433e-05	
1580.000000	0.42381   	1580.000000	0.577119  	1580.000000	0.575307  	1580.000000	0.565778  	1580.000000	0.577052  	1580.000000	6.71442e-05	
1600.000000	0.423572  	1600.000000	0.576697  	1600.000000	0.57459   	1600.000000	0.565072  	1600.000000	0.576631  	1600.000000	6.63644e-05	
1620.000000	0.423365  	1620.000000	0.576312  	1620.000000	0.573903  	1620.000000	0.564395  	1620.000000	0.576246  	1620.000000	6.5603e-05	
1640.000000	0.423187  	1640.000000	0.575962  	1640.000000	0.573245  	1640.000000	0.563748  	1640.000000	0.575897  	1640.000000	6.48595e-05	
1660.000000	0.423038  	1660.000000	0.575645  	1660.000000	0.572615  	1660.000000	0.563128  	1660.000000	0.575581  	1660.000000	6.41333e-05	
1680.000000	0.422917  	1680.000000	0.575361  	1680.000000	0.572011  	1680.000000	0.562534  	1680.000000	0.575298  	1680.000000	6.34237e-05	
1700.000000	0.422823  	1700.000000	0.575109  	1700.000000	0.571433  	1700.000000	0.561966  	1700.000000	0.575046  	1700.000000	6.27301e-05	
1750.000000	0.422698  	1750.000000	0.574608  	1750.000000	0.570094  	1750.000000	0.560652  	1750.000000	0.574547  	1750.000000	6.1063e-05	
1800.000000	0.422723  	1800.000000	0.574282  	1800.000000	0.568894  	1800.000000	0.559475  	1800.000000	0.574223  	1800.000000	5.94851e-05	
1850.000000	0.422888  	1850.000000	0.574116  	1850.000000	0.567821  	1850.000000	0.558424  	1850.000000	0.574058  	1850.000000	5.79893e-05	
1900.000000	0.423181  	1900.000000	0.574098  	1900.000000	0.566863  	1900.000000	0.557488  	1900.000000	0.574041  	1900.000000	5.65694e-05	
1950.000000	0.423595  	1950.000000	0.574215  	1950.000000	0.566012  	1950.000000	0.556655  	1950.000000	0.57416   	1950.000000	5.52196e-05	
2000.000000	0.42412   	2000.000000	0.57446   	2000.000000	0.565257  	2000.000000	0.555917  	2000.000000	0.574406  	2000.000000	5.39348e-05	
2100.000000	0.425478  	2100.000000	0.57529   	2100.000000	0.564007  	2100.000000	0.554695  	2100.000000	0.575239  	2100.000000	5.15421e-05	
2200.000000	0.427205  	2200.000000	0.576526  	2200.000000	0.563055  	2200.000000	0.553765  	2200.000000	0.576477  	2200.000000	4.93591e-05	
2300.000000	0.429257  	2300.000000	0.578114  	2300.000000	0.562352  	2300.000000	0.55308   	2300.000000	0.578066  	2300.000000	4.73591e-05	
2400.000000	0.4316    	2400.000000	0.58001   	2400.000000	0.561857  	2400.000000	0.552603  	2400.000000	0.579964  	2400.000000	4.55198e-05	
2500.000000	0.434202  	2500.000000	0.582176  	2500.000000	0.561538  	2500.000000	0.552304  	2500.000000	0.582133  	2500.000000	4.38224e-05	
2600.000000	0.43704   	2600.000000	0.584582  	2600.000000	0.56137   	2600.000000	0.552155  	2600.000000	0.58454   	2600.000000	4.2251e-05	
2700.000000	0.44009   	2700.000000	0.587201  	2700.000000	0.561332  	2700.000000	0.552136  	2700.000000	0.58716   	2700.000000	4.07918e-05	
2800.000000	0.443333  	2800.000000	0.590009  	2800.000000	0.561406  	2800.000000	0.552228  	2800.000000	0.589969  	2800.000000	3.94331e-05	
2900.000000	0.446754  	2900.000000	0.592986  	2900.000000	0.561577  	2900.000000	0.552415  	2900.000000	0.592948  	2900.000000	3.81648e-05	
3000.000000	0.450337  	3000.000000	0.596116  	3000.000000	0.561832  	3000.000000	0.552684  	3000.000000	0.596079  	3000.000000	3.6978e-05	
3200.000000	0.457943  	3200.000000	0.602774  	3200.000000	0.562548  	3200.000000	0.553426  	3200.000000	0.602739  	3200.000000	3.48194e-05	
3400.000000	0.466069  	3400.000000	0.609883  	3400.000000	0.563481  	3400.000000	0.554381  	3400.000000	0.60985   	3400.000000	3.29059e-05	
3600.000000	0.474648  	3600.000000	0.617365  	3600.000000	0.564577  	3600.000000	0.555495  	3600.000000	0.617334  	3600.000000	3.11978e-05	
3800.000000	0.483628  	3800.000000	0.62516   	3800.000000	0.565795  	3800.000000	0.556726  	3800.000000	0.62513   	3800.000000	2.96634e-05	
4000.000000	0.492967  	4000.000000	0.633217  	4000.000000	0.567101  	4000.000000	0.558044  	4000.000000	0.633189  	4000.000000	2.82771e-05	
4200.000000	0.502631  	4200.000000	0.641498  	4200.000000	0.568472  	4200.000000	0.559426  	4200.000000	0.641471  	4200.000000	2.70184e-05	
4400.000000	0.512591  	4400.000000	0.64997   	4400.000000	0.569887  	4400.000000	0.560852  	4400.000000	0.649944  	4400.000000	2.58702e-05	
4600.000000	0.522825  	4600.000000	0.658607  	4600.000000	0.571332  	4600.000000	0.562308  	4600.000000	0.658582  	4600.000000	2.48184e-05	
4800.000000	0.533311  	4800.000000	0.667385  	4800.000000	0.572796  	4800.000000	0.563783  	4800.000000	0.667361  	4800.000000	2.38514e-05	
5000.000000	0.544034  	5000.000000	0.676287  	5000.000000	0.574269  	5000.000000	0.565268  	5000.000000	0.676264  	5000.000000	2.2959e-05	
5250.000000	0.557749  	5250.000000	0.687564  	5250.000000	0.576115  	5250.000000	0.567128  	5250.000000	0.687542  	5250.000000	2.1936e-05	
5500.000000	0.571787  	5500.000000	0.698984  	5500.000000	0.577955  	5500.000000	0.568983  	5500.000000	0.698963  	5500.000000	2.10028e-05	
6000.000000	0.600762  	6000.000000	0.722171  	6000.000000	0.581594  	6000.000000	0.572649  	6000.000000	0.722151  	6000.000000	1.93622e-05	
6500.000000	0.630838  	6500.000000	0.745717  	6500.000000	0.585147  	6500.000000	0.576226  	6500.000000	0.7457    	6500.000000	1.79659e-05	
7000.000000	0.661927  	7000.000000	0.769532  	7000.000000	0.588573  	7000.000000	0.579693  	7000.000000	0.769516  	7000.000000	1.67626e-05	
7500.000000	0.693965  	7500.000000	0.793549  	7500.000000	0.591906  	7500.000000	0.58304   	7500.000000	0.793533  	7500.000000	1.57146e-05	
8000.000000	0.726903  	8000.000000	0.817718  	8000.000000	0.595123  	8000.000000	0.586266  	8000.000000	0.817703  	8000.000000	1.47934e-05	
8500.000000	0.760704  	8500.000000	0.842003  	8500.000000	0.598214  	8500.000000	0.589371  	8500.000000	0.841989  	8500.000000	1.39771e-05	
9000.000000	0.795338  	9000.000000	0.866375  	9000.000000	0.601183  	9000.000000	0.592359  	9000.000000	0.866362  	9000.000000	1.32486e-05	
9500.000000	0.830783  	9500.000000	0.890813  	9500.000000	0.604039  	9500.000000	0.595234  	9500.000000	0.8908    	9500.000000	1.25944e-05	
10000.000000	0.867021  	10000.000000	0.915299  	10000.000000	0.606788  	10000.000000	0.598002  	10000.000000	0.915287  	10000.000000	1.20034e-05	
11000.000000	0.941816  	11000.000000	0.964368  	11000.000000	0.611983  	11000.000000	0.603238  	11000.000000	0.964357  	11000.000000	1.09777e-05	
12000.000000	1.01964   	12000.000000	1.0135    	12000.000000	0.616806  	12000.000000	0.608109  	12000.000000	1.01349   	12000.000000	1.01177e-05	
13000.000000	1.10043   	13000.000000	1.06265   	13000.000000	0.621301  	13000.000000	0.612656  	13000.000000	1.06264   	13000.000000	9.38593e-06	
14000.000000	1.18414   	14000.000000	1.11178   	14000.000000	0.62551   	14000.000000	0.616913  	14000.000000	1.11177   	14000.000000	8.75551e-06	
15000.000000	1.27076   	15000.000000	1.16087   	15000.000000	0.629462  	15000.000000	0.620912  	15000.000000	1.16086   	15000.000000	8.20658e-06	
16000.000000	1.36027   	16000.000000	1.20991   	16000.000000	0.633178  	16000.000000	0.624679  	16000.000000	1.2099    	16000.000000	7.72415e-06	
17000.000000	1.45265   	17000.000000	1.25888   	17000.000000	0.636681  	17000.000000	0.628238  	17000.000000	1.25887   	17000.000000	7.29674e-06	
18000.000000	1.54791   	18000.000000	1.30777   	18000.000000	0.639992  	18000.000000	0.631609  	18000.000000	1.30777   	18000.000000	6.91537e-06	
19000.000000	1.64603   	19000.000000	1.35659   	19000.000000	0.643131  	19000.000000	0.63481   	19000.000000	1.35659   	19000.000000	6.57291e-06	
20000.000000	1.74702   	20000.000000	1.40534   	20000.000000	0.646115  	20000.000000	0.637856  	20000.000000	1.40533   	20000.000000	6.26365e-06	
21000.000000	1.85089   	21000.000000	1.454     	21000.000000	0.648956  	21000.000000	0.640761  	21000.000000	1.45399   	21000.000000	5.98294e-06	
22000.000000	1.95764   	22000.000000	1.50258   	22000.000000	0.651661  	22000.000000	0.643537  	22000.000000	1.50258   	22000.000000	5.72697e-06	
23000.000000	2.06728   	23000.000000	1.55108   	23000.000000	0.654247  	23000.000000	0.646193  	23000.000000	1.55108   	23000.000000	5.49258e-06	
24000.000000	2.17982   	24000.000000	1.5995    	24000.000000	0.656719  	24000.000000	0.648741  	24000.000000	1.5995    	24000.000000	5.27713e-06	
25000.000000	2.29526   	25000.000000	1.64785   	25000.000000	0.659083  	25000.000000	0.651187  	25000.000000	1.64784   	25000.000000	5.07838e-06	
26000.000000	2.41363   	26000.000000	1.69611   	26000.000000	0.661353  	26000.000000	0.653539  	26000.000000	1.69611   	26000.000000	4.89446e-06	
27000.000000	2.53492   	27000.000000	1.7443    	27000.000000	0.663536  	27000.000000	0.655804  	27000.000000	1.7443    	27000.000000	4.72375e-06	
28000.000000	2.65916   	28000.000000	1.79242   	28000.000000	0.665639  	28000.000000	0.657988  	28000.000000	1.79241   	28000.000000	4.56486e-06	
29000.000000	2.78634   	29000.000000	1.84046   	29000.000000	0.667665  	29000.000000	0.660097  	29000.000000	1.84046   	29000.000000	4.4166e-06	
30000.000000	2.9165    	30000.000000	1.88843   	30000.000000	0.669618  	30000.000000	0.662135  	30000.000000	1.88843   	30000.000000	4.27792e-06	
32000.000000	3.18577   	32000.000000	1.98416   	32000.000000	0.673319  	32000.000000	0.666016  	32000.000000	1.98416   	32000.000000	4.02579e-06	
34000.000000	3.46708   	34000.000000	2.07963   	34000.000000	0.67677   	34000.000000	0.669662  	34000.000000	2.07962   	34000.000000	3.80246e-06	
36000.000000	3.76054   	36000.000000	2.17483   	36000.000000	0.679994  	36000.000000	0.673101  	36000.000000	2.17483   	36000.000000	3.60321e-06	
38000.000000	4.06628   	38000.000000	2.26979   	38000.000000	0.683015  	38000.000000	0.676352  	38000.000000	2.26979   	38000.000000	3.42432e-06	
40000.000000	4.38442   	40000.000000	2.36452   	40000.000000	0.685858  	40000.000000	0.679437  	40000.000000	2.36452   	40000.000000	3.2628e-06	
42000.000000	4.71509   	42000.000000	2.45902   	42000.000000	0.688547  	42000.000000	0.68237   	42000.000000	2.45902   	42000.000000	3.11621e-06	
44000.000000	5.05842   	44000.000000	2.55331   	44000.000000	0.691102  	44000.000000	0.685165  	44000.000000	2.5533    	44000.000000	2.98255e-06	
46000.000000	5.41454   	46000.000000	2.64738   	46000.000000	0.693539  	46000.000000	0.687835  	46000.000000	2.64738   	46000.000000	2.86018e-06	
48000.000000	5.78358   	48000.000000	2.74127   	48000.000000	0.695863  	48000.000000	0.69039   	48000.000000	2.74126   	48000.000000	2.74771e-06	
50000.000000	6.16569   	50000.000000	2.83496   	50000.000000	0.698067  	50000.000000	0.69284   	50000.000000	2.83495   	50000.000000	2.64397e-06	
