Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1380.000000	0.541863  	1380.000000	0.643449  	1380.000000	0.659188  	1380.000000	0.647378  	1380.000000	0.643384  	1380.000000	6.50697e-05	
1400.000000	0.541087  	1400.000000	0.642511  	1400.000000	0.658078  	1400.000000	0.646291  	1400.000000	0.642447  	1400.000000	6.42052e-05	
1420.000000	0.540366  	1420.000000	0.641633  	1420.000000	0.657022  	1420.000000	0.645255  	1420.000000	0.64157   	1420.000000	6.33642e-05	
1440.000000	0.5397    	1440.000000	0.640813  	1440.000000	0.656017  	1440.000000	0.644267  	1440.000000	0.640751  	1440.000000	6.25457e-05	
1460.000000	0.539085  	1460.000000	0.640049  	1460.000000	0.655062  	1460.000000	0.643326  	1460.000000	0.639987  	1460.000000	6.17488e-05	
1480.000000	0.538521  	1480.000000	0.639338  	1480.000000	0.654155  	1480.000000	0.64243   	1480.000000	0.639277  	1480.000000	6.09725e-05	
1500.000000	0.538004  	1500.000000	0.638678  	1500.000000	0.653291  	1500.000000	0.641576  	1500.000000	0.638618  	1500.000000	6.02163e-05	
1520.000000	0.537534  	1520.000000	0.638068  	1520.000000	0.652469  	1520.000000	0.640762  	1520.000000	0.638008  	1520.000000	5.94792e-05	
1540.000000	0.537108  	1540.000000	0.637505  	1540.000000	0.651686  	1540.000000	0.639987  	1540.000000	0.637446  	1540.000000	5.87605e-05	
1560.000000	0.536725  	1560.000000	0.636987  	1560.000000	0.65094   	1560.000000	0.63925   	1560.000000	0.636929  	1560.000000	5.80595e-05	
1580.000000	0.536384  	1580.000000	0.636513  	1580.000000	0.650228  	1580.000000	0.638548  	1580.000000	0.636456  	1580.000000	5.73757e-05	
1600.000000	0.536083  	1600.000000	0.636082  	1600.000000	0.649549  	1600.000000	0.63788   	1600.000000	0.636025  	1600.000000	5.67083e-05	
1620.000000	0.535821  	1620.000000	0.635691  	1620.000000	0.648901  	1620.000000	0.637245  	1620.000000	0.635635  	1620.000000	5.60568e-05	
1640.000000	0.535596  	1640.000000	0.63534   	1640.000000	0.648283  	1640.000000	0.636641  	1640.000000	0.635284  	1640.000000	5.54205e-05	
1660.000000	0.535407  	1660.000000	0.635026  	1660.000000	0.647694  	1660.000000	0.636067  	1660.000000	0.634971  	1660.000000	5.47991e-05	
1680.000000	0.535254  	1680.000000	0.634749  	1680.000000	0.647133  	1680.000000	0.635522  	1680.000000	0.634695  	1680.000000	5.41919e-05	
1700.000000	0.535134  	1700.000000	0.634507  	1700.000000	0.646601  	1700.000000	0.635005  	1700.000000	0.634453  	1700.000000	5.35984e-05	
1750.000000	0.534977  	1750.000000	0.634048  	1750.000000	0.645386  	1750.000000	0.633825  	1750.000000	0.633995  	1750.000000	5.2172e-05	
1800.000000	0.535009  	1800.000000	0.633784  	1800.000000	0.644328  	1800.000000	0.632796  	1800.000000	0.633733  	1800.000000	5.08219e-05	
1850.000000	0.535217  	1850.000000	0.633699  	1850.000000	0.643415  	1850.000000	0.631903  	1850.000000	0.633649  	1850.000000	4.95421e-05	
1900.000000	0.535588  	1900.000000	0.633779  	1900.000000	0.642631  	1900.000000	0.631133  	1900.000000	0.633731  	1900.000000	4.83273e-05	
1950.000000	0.536112  	1950.000000	0.634012  	1950.000000	0.641962  	1950.000000	0.630476  	1950.000000	0.633965  	1950.000000	4.71725e-05	
2000.000000	0.536777  	2000.000000	0.634387  	2000.000000	0.641394  	2000.000000	0.629921  	2000.000000	0.63434   	2000.000000	4.60734e-05	
2100.000000	0.538496  	2100.000000	0.635518  	2100.000000	0.640522  	2100.000000	0.629084  	2100.000000	0.635474  	2100.000000	4.40266e-05	
2200.000000	0.540681  	2200.000000	0.637103  	2200.000000	0.639956  	2200.000000	0.628559  	2200.000000	0.637061  	2200.000000	4.21594e-05	
2300.000000	0.543278  	2300.000000	0.639082  	2300.000000	0.639655  	2300.000000	0.628297  	2300.000000	0.639042  	2300.000000	4.04488e-05	
2400.000000	0.546243  	2400.000000	0.641405  	2400.000000	0.639582  	2400.000000	0.628257  	2400.000000	0.641367  	2400.000000	3.88757e-05	
2500.000000	0.549537  	2500.000000	0.644032  	2500.000000	0.639705  	2500.000000	0.628404  	2500.000000	0.643994  	2500.000000	3.74242e-05	
2600.000000	0.553128  	2600.000000	0.646926  	2600.000000	0.639992  	2600.000000	0.62871   	2600.000000	0.64689   	2600.000000	3.60803e-05	
2700.000000	0.556988  	2700.000000	0.650057  	2700.000000	0.640418  	2700.000000	0.629152  	2700.000000	0.650022  	2700.000000	3.48326e-05	
2800.000000	0.561093  	2800.000000	0.653401  	2800.000000	0.64096   	2800.000000	0.62971   	2800.000000	0.653367  	2800.000000	3.36708e-05	
2900.000000	0.565422  	2900.000000	0.656934  	2900.000000	0.641601  	2900.000000	0.630365  	2900.000000	0.656901  	2900.000000	3.25864e-05	
3000.000000	0.569958  	3000.000000	0.660637  	3000.000000	0.642326  	3000.000000	0.631105  	3000.000000	0.660605  	3000.000000	3.15718e-05	
3200.000000	0.579585  	3200.000000	0.668488  	3200.000000	0.643982  	3200.000000	0.63279   	3200.000000	0.668458  	3200.000000	2.97263e-05	
3400.000000	0.589868  	3400.000000	0.676843  	3400.000000	0.645851  	3400.000000	0.634686  	3400.000000	0.676815  	3400.000000	2.80907e-05	
3600.000000	0.600726  	3600.000000	0.685616  	3600.000000	0.647877  	3600.000000	0.636734  	3600.000000	0.685589  	3600.000000	2.66306e-05	
3800.000000	0.612091  	3800.000000	0.694736  	3800.000000	0.650014  	3800.000000	0.638891  	3800.000000	0.694711  	3800.000000	2.53192e-05	
4000.000000	0.623911  	4000.000000	0.704151  	4000.000000	0.652231  	4000.000000	0.641124  	4000.000000	0.704127  	4000.000000	2.41344e-05	
4200.000000	0.636142  	4200.000000	0.713815  	4200.000000	0.654499  	4200.000000	0.643407  	4200.000000	0.713792  	4200.000000	2.30588e-05	
4400.000000	0.648748  	4400.000000	0.723691  	4400.000000	0.656798  	4400.000000	0.645721  	4400.000000	0.723669  	4400.000000	2.20776e-05	
4600.000000	0.6617    	4600.000000	0.733751  	4600.000000	0.659114  	4600.000000	0.648051  	4600.000000	0.73373   	4600.000000	2.11789e-05	
4800.000000	0.674972  	4800.000000	0.743969  	4800.000000	0.661434  	4800.000000	0.650385  	4800.000000	0.743949  	4800.000000	2.03527e-05	
5000.000000	0.688543  	5000.000000	0.754325  	5000.000000	0.66375   	5000.000000	0.652716  	5000.000000	0.754305  	5000.000000	1.95903e-05	
5250.000000	0.705901  	5250.000000	0.767436  	5250.000000	0.666629  	5250.000000	0.655611  	5250.000000	0.767417  	5250.000000	1.87163e-05	
5500.000000	0.723668  	5500.000000	0.780705  	5500.000000	0.66948   	5500.000000	0.658479  	5500.000000	0.780687  	5500.000000	1.79191e-05	
6000.000000	0.76034   	6000.000000	0.807629  	6000.000000	0.675073  	6000.000000	0.664105  	6000.000000	0.807613  	6000.000000	1.65177e-05	
6500.000000	0.798404  	6500.000000	0.834952  	6500.000000	0.680498  	6500.000000	0.669556  	6500.000000	0.834937  	6500.000000	1.53251e-05	
7000.000000	0.837752  	7000.000000	0.862571  	7000.000000	0.68574   	7000.000000	0.674818  	7000.000000	0.862557  	7000.000000	1.42975e-05	
7500.000000	0.878299  	7500.000000	0.890413  	7500.000000	0.690794  	7500.000000	0.679887  	7500.000000	0.890399  	7500.000000	1.34027e-05	
8000.000000	0.919987  	8000.000000	0.918421  	8000.000000	0.695624  	8000.000000	0.684764  	8000.000000	0.918409  	8000.000000	1.26161e-05	
8500.000000	0.962766  	8500.000000	0.946556  	8500.000000	0.700281  	8500.000000	0.689457  	8500.000000	0.946544  	8500.000000	1.19191e-05	
9000.000000	1.0066    	9000.000000	0.974786  	9000.000000	0.704789  	9000.000000	0.693972  	9000.000000	0.974775  	9000.000000	1.12972e-05	
9500.000000	1.05146   	9500.000000	1.00309   	9500.000000	0.709125  	9500.000000	0.698318  	9500.000000	1.00308   	9500.000000	1.07387e-05	
10000.000000	1.09732   	10000.000000	1.03144   	10000.000000	0.713287  	10000.000000	0.702505  	10000.000000	1.03143   	10000.000000	1.02342e-05	
11000.000000	1.19199   	11000.000000	1.08824   	11000.000000	0.72116   	11000.000000	0.710436  	11000.000000	1.08823   	11000.000000	9.35873e-06	
12000.000000	1.29048   	12000.000000	1.14511   	12000.000000	0.728512  	12000.000000	0.717832  	12000.000000	1.1451    	12000.000000	8.62477e-06	
13000.000000	1.39273   	13000.000000	1.20199   	13000.000000	0.735383  	13000.000000	0.724752  	13000.000000	1.20198   	13000.000000	8.00033e-06	
14000.000000	1.49868   	14000.000000	1.25884   	14000.000000	0.741817  	14000.000000	0.731249  	14000.000000	1.25883   	14000.000000	7.46241e-06	
15000.000000	1.60831   	15000.000000	1.31563   	15000.000000	0.747863  	15000.000000	0.737368  	15000.000000	1.31562   	15000.000000	6.99406e-06	
16000.000000	1.72159   	16000.000000	1.37236   	16000.000000	0.753569  	16000.000000	0.743149  	16000.000000	1.37235   	16000.000000	6.58248e-06	
17000.000000	1.83851   	17000.000000	1.42901   	17000.000000	0.758974  	17000.000000	0.748624  	17000.000000	1.429     	17000.000000	6.21787e-06	
18000.000000	1.95907   	18000.000000	1.48557   	18000.000000	0.764109  	18000.000000	0.753824  	18000.000000	1.48556   	18000.000000	5.89255e-06	
19000.000000	2.08325   	19000.000000	1.54204   	19000.000000	0.769     	19000.000000	0.758774  	19000.000000	1.54203   	19000.000000	5.60044e-06	
20000.000000	2.21107   	20000.000000	1.59841   	20000.000000	0.773668  	20000.000000	0.763495  	20000.000000	1.59841   	20000.000000	5.33666e-06	
21000.000000	2.34253   	21000.000000	1.65469   	21000.000000	0.77812   	21000.000000	0.768008  	21000.000000	1.65469   	21000.000000	5.09725e-06	
22000.000000	2.47764   	22000.000000	1.71088   	22000.000000	0.782351  	22000.000000	0.772329  	22000.000000	1.71087   	22000.000000	4.87896e-06	
23000.000000	2.6164    	23000.000000	1.76697   	23000.000000	0.786421  	23000.000000	0.776475  	23000.000000	1.76697   	23000.000000	4.67907e-06	
24000.000000	2.75883   	24000.000000	1.82297   	24000.000000	0.790328  	24000.000000	0.780458  	24000.000000	1.82297   	24000.000000	4.49534e-06	
25000.000000	2.90494   	25000.000000	1.87888   	25000.000000	0.79406   	25000.000000	0.78429   	25000.000000	1.87887   	25000.000000	4.32587e-06	
26000.000000	3.05475   	26000.000000	1.9347    	26000.000000	0.797651  	26000.000000	0.787982  	26000.000000	1.93469   	26000.000000	4.16905e-06	
27000.000000	3.20826   	27000.000000	1.99042   	27000.000000	0.801124  	27000.000000	0.791544  	27000.000000	1.99042   	27000.000000	4.02349e-06	
28000.000000	3.36549   	28000.000000	2.04606   	28000.000000	0.804475  	28000.000000	0.794985  	28000.000000	2.04606   	28000.000000	3.88803e-06	
29000.000000	3.52647   	29000.000000	2.10162   	29000.000000	0.807701  	29000.000000	0.798312  	29000.000000	2.10161   	29000.000000	3.76162e-06	
30000.000000	3.6912    	30000.000000	2.15709   	30000.000000	0.810812  	30000.000000	0.801533  	30000.000000	2.15709   	30000.000000	3.64339e-06	
32000.000000	4.03199   	32000.000000	2.26779   	32000.000000	0.816737  	32000.000000	0.807681  	32000.000000	2.26779   	32000.000000	3.42846e-06	
34000.000000	4.38802   	34000.000000	2.37818   	34000.000000	0.822314  	34000.000000	0.813475  	34000.000000	2.37817   	34000.000000	3.23808e-06	
36000.000000	4.75944   	36000.000000	2.48827   	36000.000000	0.827562  	36000.000000	0.818952  	36000.000000	2.48826   	36000.000000	3.06824e-06	
38000.000000	5.14639   	38000.000000	2.59807   	38000.000000	0.832503  	38000.000000	0.824146  	38000.000000	2.59807   	38000.000000	2.91577e-06	
40000.000000	5.54903   	40000.000000	2.7076    	40000.000000	0.837172  	40000.000000	0.829084  	40000.000000	2.7076    	40000.000000	2.77811e-06	
42000.000000	5.96754   	42000.000000	2.81687   	42000.000000	0.841601  	42000.000000	0.83379   	42000.000000	2.81687   	42000.000000	2.65317e-06	
44000.000000	6.40206   	44000.000000	2.92589   	44000.000000	0.84582   	44000.000000	0.838284  	44000.000000	2.92589   	44000.000000	2.53927e-06	
46000.000000	6.85278   	46000.000000	3.03467   	46000.000000	0.84985   	46000.000000	0.842585  	46000.000000	3.03467   	46000.000000	2.43499e-06	
48000.000000	7.31985   	48000.000000	3.14322   	48000.000000	0.853704  	48000.000000	0.846709  	48000.000000	3.14322   	48000.000000	2.33915e-06	
50000.000000	7.80345   	50000.000000	3.25155   	50000.000000	0.857379  	50000.000000	0.850669  	50000.000000	3.25155   	50000.000000	2.25076e-06	
