Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
160.000000	1.07637   	160.000000	1.28852   	160.000000	1.28866   	160.000000	1.27948   	160.000000	1.28814   	160.000000	0.000380243	
165.000000	1.05486   	165.000000	1.26172   	165.000000	1.26208   	165.000000	1.25277   	165.000000	1.26135   	165.000000	0.000369654	
170.000000	1.03453   	170.000000	1.23644   	170.000000	1.23701   	170.000000	1.22757   	170.000000	1.23608   	170.000000	0.000359661	
175.000000	1.0153    	175.000000	1.21254   	175.000000	1.21331   	175.000000	1.20376   	175.000000	1.21219   	175.000000	0.000350214	
180.000000	0.997063  	180.000000	1.18991   	180.000000	1.19088   	180.000000	1.18122   	180.000000	1.18957   	180.000000	0.000341269	
185.000000	0.979753  	185.000000	1.16846   	185.000000	1.16964   	185.000000	1.15987   	185.000000	1.16812   	185.000000	0.000332787	
190.000000	0.963297  	190.000000	1.14809   	190.000000	1.14947   	190.000000	1.13961   	190.000000	1.14776   	190.000000	0.000324732	
195.000000	0.947634  	195.000000	1.12873   	195.000000	1.13026   	195.000000	1.12035   	195.000000	1.12841   	195.000000	0.000317072	
200.000000	0.932707  	200.000000	1.1103    	200.000000	1.11194   	200.000000	1.10203   	200.000000	1.10999   	200.000000	0.000309779	
210.000000	0.904862  	210.000000	1.07598   	210.000000	1.07796   	210.000000	1.06794   	210.000000	1.07568   	210.000000	0.00029619	
220.000000	0.879403  	220.000000	1.04468   	220.000000	1.04692   	220.000000	1.03687   	220.000000	1.04439   	220.000000	0.000283786	
230.000000	0.856036  	230.000000	1.01601   	230.000000	1.01852   	230.000000	1.00845   	230.000000	1.01574   	230.000000	0.000272414	
240.000000	0.834511  	240.000000	0.989668  	240.000000	0.992471  	240.000000	0.982347  	240.000000	0.989406  	240.000000	0.000261951	
250.000000	0.814618  	250.000000	0.965373  	250.000000	0.968426  	250.000000	0.958298  	250.000000	0.965121  	250.000000	0.000252291	
260.000000	0.796177  	260.000000	0.9429    	260.000000	0.94618   	260.000000	0.936073  	260.000000	0.942657  	260.000000	0.000243342	
270.000000	0.779035  	270.000000	0.922054  	270.000000	0.925565  	270.000000	0.915475  	270.000000	0.921819  	270.000000	0.000235029	
280.000000	0.763059  	280.000000	0.902665  	280.000000	0.906405  	280.000000	0.896335  	280.000000	0.902437  	280.000000	0.000227285	
290.000000	0.748135  	290.000000	0.884588  	290.000000	0.888556  	290.000000	0.878507  	290.000000	0.884367  	290.000000	0.000220054	
300.000000	0.734162  	300.000000	0.867695  	300.000000	0.87189   	300.000000	0.861863  	300.000000	0.867482  	300.000000	0.000213284	
310.000000	0.721053  	310.000000	0.851878  	310.000000	0.856297  	310.000000	0.846292  	310.000000	0.851671  	310.000000	0.000206933	
320.000000	0.708731  	320.000000	0.837036  	320.000000	0.841678  	320.000000	0.831696  	320.000000	0.836835  	320.000000	0.000200963	
330.000000	0.697127  	330.000000	0.823086  	330.000000	0.827949  	330.000000	0.817989  	330.000000	0.82289   	330.000000	0.00019534	
340.000000	0.686182  	340.000000	0.80995   	340.000000	0.81503   	340.000000	0.805095  	340.000000	0.80976   	340.000000	0.000190034	
350.000000	0.675841  	350.000000	0.797561  	350.000000	0.802855  	350.000000	0.792945  	350.000000	0.797376  	350.000000	0.000185019	
360.000000	0.666057  	360.000000	0.785859  	360.000000	0.791373  	360.000000	0.781479  	360.000000	0.785679  	360.000000	0.000180272	
370.000000	0.656787  	370.000000	0.774789  	370.000000	0.780516  	370.000000	0.770644  	370.000000	0.774614  	370.000000	0.00017577	
380.000000	0.647993  	380.000000	0.764304  	380.000000	0.770203  	380.000000	0.76039   	380.000000	0.764133  	380.000000	0.000171496	
390.000000	0.639639  	390.000000	0.75436   	390.000000	0.760419  	390.000000	0.750674  	390.000000	0.754193  	390.000000	0.000167432	
400.000000	0.631694  	400.000000	0.744917  	400.000000	0.751169  	400.000000	0.741456  	400.000000	0.744754  	400.000000	0.000163563	
410.000000	0.624129  	410.000000	0.735941  	410.000000	0.742399  	410.000000	0.7327    	410.000000	0.735781  	410.000000	0.000159875	
420.000000	0.61692   	420.000000	0.727398  	420.000000	0.734054  	420.000000	0.724375  	420.000000	0.727241  	420.000000	0.000156356	
430.000000	0.610042  	430.000000	0.719259  	430.000000	0.726109  	430.000000	0.716451  	430.000000	0.719106  	430.000000	0.000152993	
440.000000	0.603474  	440.000000	0.711497  	440.000000	0.718545  	440.000000	0.708902  	440.000000	0.711348  	440.000000	0.000149778	
450.000000	0.597196  	450.000000	0.704089  	450.000000	0.711325  	450.000000	0.701701  	450.000000	0.703943  	450.000000	0.000146699	
460.000000	0.59119   	460.000000	0.697012  	460.000000	0.704407  	460.000000	0.694828  	460.000000	0.696868  	460.000000	0.000143749	
470.000000	0.58544   	470.000000	0.690245  	470.000000	0.697786  	470.000000	0.688262  	470.000000	0.690104  	470.000000	0.00014092	
480.000000	0.579931  	480.000000	0.68377   	480.000000	0.691471  	480.000000	0.681984  	480.000000	0.683631  	480.000000	0.000138204	
490.000000	0.574648  	490.000000	0.677568  	490.000000	0.68545   	490.000000	0.675976  	490.000000	0.677433  	490.000000	0.000135594	
